Date,close_lag_2 - lag_ema13_3,close_lag_2 * Low_S,Adj Close * close_lag_3,close_lag_2 * Open_S,close_lag_2 * High_S,close_lag_2 - lag_ema21_3,close_lag_2 * Open,close_lag_2 * RSI2,close_lag_2 * Low,close_lag_2 * EMA13,close_lag_2 * decaylinear21,close_lag_2 * decaylinear9,close_lag_2 * linreg21,close_lag_2 % atr9,close_lag_2 % atr21,RSI4 % close_lag_3,close_lag_2 * xg15,close_lag_3 * Close_S,close_lag_2 * zg15,close_lag_2 - lag_ema21_4,close_lag_3 * Low_S,close_lag_2 * EMA26,close_lag_3 - lag_ema13_3,close_lag_2 * sg21,close_lag_2 * zg21,Adj Close * close_lag_4,close_lag_2 * xg21,Target
2014-02-11,-0.012217283854520922,0.07933591485385036,0.06427650258092958,0.08155351330106858,0.08206450296274843,-0.009356852318647135,0.07830898711024334,6.285208271326512e-08,0.07742579968867613,0.07419467484856586,0.07153666914082306,0.07116283462125167,0.0716244961832972,0.005887893683249379,0.005887893683249379,0.001071863295093553,0.07057155568747073,0.06630710095341584,0.08152591495936214,-0.013730583272893337,0.07399683886162145,0.07617368265654574,-0.012613521950053608,0.0943023383855588,0.0833479791136674,0.06729313371144435,0.07239361984177599,0
2014-02-12,-0.018312161515000147,-0.041820232973996604,-0.033470057325436786,-0.04281265921846056,-0.04314116791816457,-0.017101113024623693,-0.041356617730715646,-1.771212492919841e-08,-0.040918983457052985,-0.039109502300522625,-0.03759462347525781,-0.03741999649954491,-0.03772455179881175,1.8484449430895706,1.8484449430895706,-0.0011855114021737806,-0.03718264177993751,-0.03436117854129764,-0.04297060196256814,-0.02209905476035101,-0.03840172705188886,-0.04021793685733072,-0.018056635528763576,-0.049731396019939485,-0.04394343583730886,0.12049179148728971,-0.03815547565467823,1
2014-02-13,-0.015036117604351085,-0.0018283813237268103,0.15856533013347843,-0.0018621997416036215,-0.0018968042588632082,-0.014052176399681149,-0.0017913789062675622,-0.003157157786786679,-0.0017872480379904812,-0.0017127045123657197,-0.001652788637423465,-0.001652788637423465,-0.0016521406287074974,1.8483275381903108,1.8483275381903108,0.008821505577205846,-0.0016248417858094116,0.15727576451332376,-0.0018793615064010274,-0.02003202843656593,0.17398478184076513,-0.0017627201573786873,-0.0017959109696632503,-0.0021763243778640915,-0.0019218046572724756,0.39209994955331073,-0.0016672849366808598,0
2014-02-14,-0.0038415815009285037,0.17969547703726774,0.39441537058070814,0.1828576744109228,0.1856388733460484,-0.0017089874816265116,0.18362382573855876,0.3741192874279143,0.1809234651347744,0.16711300220457964,0.16213186861151488,0.16213186861151488,0.16128574845858332,0.013501751513827154,0.013501751513827154,0.015730432565676855,0.1581751025089351,0.3939498179284546,0.18304017762112024,-0.008665877239446784,0.4366260690612353,0.17205383338274438,0.015463373008798298,0.2120024236966738,0.18713734858448866,0.6427039107665368,0.16227227347230352,0
2014-02-17,0.010357246275417342,0.4339248644991374,0.6380488385385357,0.4406986480772405,0.4475972714132928,0.014759074335443545,0.44061918453294885,0.8343773724829182,0.43638871595277695,0.40104780463249506,0.39067148119452433,0.39067148119452433,0.38724178404301973,0.03254203735408634,0.03254203735408634,0.040473466856506546,0.3787140391844148,0.6385398640564555,0.43843709878617126,0.0074421912106781285,0.7092361160860662,0.4129068000643338,0.031004113431747138,0.5078629105644037,0.44813985096264725,0.7876629774422209,0.3884167913608908,0
2014-02-18,0.013258373418165492,0.5212241873109044,0.5886054371248759,0.5344755054249328,0.5409409071678281,0.01935295667371495,0.5361774314796001,0.11735089150546409,0.5077915577287339,0.48319153897687517,0.47142270957198706,0.4689195470302493,0.4667611188867158,0.03942481003236975,0.03942481003236975,0.02200307361162457,0.4558159422355398,0.6129557732705879,0.5278564105986358,0.011897941205015972,0.6839593924404802,0.4977846511788444,0.02556748090780947,0.611561499673964,0.5395210313108679,0.6958373429076937,0.46748056294777196,0
2014-02-19,0.003865452136301073,0.41675399232107174,0.4530081101534237,0.42941044440702214,0.433355528626231,0.010572914827125635,0.41312832843825836,0.02731457033701233,0.3948454853450331,0.39023093637763445,0.3785069864373615,0.3764704670408933,0.37695633264246753,0.03207518049437463,0.03207518049437463,0.01324436338079038,0.36847242483975795,0.480463387331284,0.42673037737328556,0.0033930163564701576,0.5369226571423225,0.40261240140045035,0.013114149653132845,0.49426384524062705,0.4360058927070994,0.48920335497955086,0.3777479401735718,0
2014-02-20,-0.006749455403030291,0.26638383260279597,0.25873242140784897,0.2753423580640146,0.27727119032078845,-0.0007713217993663424,0.261579282747929,0.007210397270556449,0.25049717268141036,0.2520971965686595,0.24211566524203043,0.24078807066772365,0.24346040463145915,0.02090961454533158,0.02090961454533158,0.015031456515715691,0.2385456121810037,0.27524387627388897,0.27626907114897664,-0.006839814006895484,0.307623002525296,0.26067425806878053,-0.0035124153063263996,0.3198776769244752,0.2821542179565023,0.16158655892168222,0.24443075898852937,1
2014-02-21,-0.0121336056324588,0.15267202116787928,0.03477106062131474,0.157126752599305,0.15891049758482118,-0.008253215085968657,0.14811389915174708,0.0024716616601770827,0.14592502013860287,0.1452380540784859,0.13803560732785997,0.13726351727421657,0.1402229009005412,0.012160418344883572,0.012160418344883572,0.0018478313965404336,0.13765846278252947,0.036051863998957955,0.159487784120412,-0.011761330609723064,0.04017822712988146,0.15051841745106678,-0.021093804012232598,0.18465767587550863,0.1628283545376261,-0.2851530268359226,0.14099903319974355,0
2014-02-24,-0.021605319570168646,-0.07105155010369132,-0.3791216228054596,-0.07274879849633624,-0.07371955344563383,-0.022202765422703052,-0.06966048258956639,-0.0007182276058321363,-0.06914659290428575,-0.06756122779288738,-0.06405232412918763,-0.06375291629860959,-0.06520980609749301,1.7794254863409518,1.7794254863409518,-0.030937250982308262,-0.06413875291556692,-0.3895954244313686,-0.07433165396084612,-0.023772159770225842,-0.43419753050195736,-0.07016254920760276,-0.050788615502902146,-0.08604143258436876,-0.07584853153908956,-0.6164668287481833,-0.06565563049381036,1
2014-02-25,-0.042886465873203994,-0.4693706606872883,-0.6583558685782915,-0.479631978386347,-0.48598790968250816,-0.048900112645121396,-0.4682240720224915,-0.003761491706387467,-0.4610147671081598,-0.44515525252166155,-0.4223155925589529,-0.4223155925589529,-0.42957885728086215,1.73770187708969,1.73770187708969,-0.02436490716257933,-0.4229211590285036,-0.6646784383504843,-0.49029554695988137,-0.048975330915691284,-0.7387379562823295,-0.4629940413647666,-0.06466193395223574,-0.5674580188939867,-0.500083630962609,-0.8481874725206507,-0.4327092430312312,1
2014-02-26,-0.04544933342474389,-0.6340774391236326,-0.7918873386220979,-0.6456414020506388,-0.6610701237427219,-0.056382791346385464,-0.6363784463281572,-2.7949890697876,-0.6317596114783713,-0.5984130513927673,-0.5763072263338228,-0.5763072263338228,-0.5774601251318925,1.7226840553491702,1.7226840553491702,-0.03218127621542033,-0.5673123574735089,-0.7714007527518487,-0.6583557862132149,-0.05464333532448018,-0.8487275388763043,-0.6225276782113001,-0.06282264401675164,-0.7624618604962844,-0.6714184317565784,-1.0471683989167027,-0.5803750030168724,1
2014-02-27,-0.026079926091551964,-0.5070214816334165,-0.7974026515241063,-0.5156953278480146,-0.5359810376310734,-0.04041789870803092,-0.5330082331714362,-3.6620193568201937,-0.5257123290574464,-0.47209569824792486,-0.46892802617279256,-0.46892802617279256,-0.4557599877517557,1.7481280439278384,1.7481280439278384,-0.014252161014395526,-0.444485896809026,-0.7328713789783102,-0.5169855973409306,-0.037501729344845525,-0.7924063218166151,-0.4899847200785096,-0.048894518618550764,-0.5997919439469999,-0.5272922434150953,-0.9999140862293157,-0.4547925428831906,1
2014-02-28,-0.0206294544338933,-0.5354539701003781,-0.7346378623385433,-0.5481797505968548,-0.5693350461243607,-0.03708800590302175,-0.6027637907674611,-3.9863759531522693,-0.5786032554387575,-0.4863066137022287,-0.49308243600073753,-0.49308243600073753,-0.4700854029348638,1.7676573918472025,1.7676573918472025,-0.018511284067576295,-0.4540674728831463,-0.6879257216204505,-0.5294364182482848,-0.0338556536843142,-0.7470405187486474,-0.5027857642835545,-0.03709001146810875,-0.6151833268247375,-0.539814381459599,-0.8204399702001228,-0.4644454360944605,1
2014-03-05,-0.01554576926298945,-0.5320902155556286,-0.6037078252184024,-0.544015692643431,-0.5615880126738486,-0.03267176199328359,-0.5753480974026447,-3.9634374923011126,-0.5648061599297564,-0.4755684614732684,-0.4888957308193687,-0.4888957308193687,-0.46099677786299653,1.7823899005394912,1.7823899005394912,-0.01887403664694065,-0.4406140102552572,-0.5722677379440116,-0.5145268184482467,-0.029603597886840194,-0.6228282327764146,-0.48935084590091277,-0.02246013440800476,-0.597905854566993,-0.5239930463740036,-0.6186941565400741,-0.4500802381810141,1
2014-03-06,0.0008109479830160637,-0.3259133819652755,-0.3369768283439322,-0.3315679087896012,-0.34284932569335896,-0.015031122935080798,-0.34981227917730656,-2.401854687174786,-0.34859933322808867,-0.2866911733610817,-0.2996327784833379,-0.2996327784833379,-0.2789340605446577,1.8154931086572825,1.8154931086572825,-0.012845094482321295,-0.26344630406151437,-0.3145391164379785,-0.30807652695566984,-0.012597546369240598,-0.3421271454931013,-0.2932878789408894,-0.00039589683280072396,-0.3577611881914659,-0.31313096529731044,-0.26938702367453204,-0.26850074240315497,0
2014-03-07,0.013409737382314102,-0.11634233335360884,-0.04278206115888575,-0.11792227257245394,-0.1216653586237723,0.00033585543404401896,-0.12584271856448523,-0.838865640509539,-0.12542099202972365,-0.10058192773267463,-0.10599931695903216,-0.10599931695903216,-0.09834019363538063,1.8468829194147656,1.8468829194147656,-0.0030898667219216858,-0.09177239707491576,-0.04068560778342793,-0.10742106909093956,0.0024218088385457026,-0.04465555702838347,-0.10227089729404051,0.01860683109190442,-0.12453917047777159,-0.1088904984617478,-0.014175421986248916,-0.093241826445724,0
2014-03-10,0.02172984904123232,0.055572658323060395,0.07990068905508613,0.05699389220635843,0.05832456499950464,0.011631879841752513,0.06028937869590804,0.39822398738169534,0.05685112635889987,0.04809497626204394,0.050608605618174124,0.050608605618174124,0.04730442042625013,0.003997969429769821,0.003997969429769821,0.002277074926569478,0.04364172799221245,0.07820981721846314,0.05110344172147395,0.013638631313649174,0.08588119345911878,0.04863453841482334,0.023910284539398585,0.05910623517331393,0.05164452144405244,0.06660499981060722,0.04418280771479094,0
2014-03-11,0.02162631361586609,0.10383198353681165,0.08135337201225552,0.10618268397131726,0.10812883622920828,0.013992896722973436,0.10720886957739005,0.7397758245040051,0.10572398356007066,0.08999834764077999,0.09409919933859025,0.09409919933859025,0.08911895209394549,0.007424437167091957,0.007424437167091957,0.0028031167871291895,0.08138152585630629,0.08105262236748212,0.09525759853431093,0.015827476616980363,0.08943598468881402,0.0905970400791262,0.020596937259335313,0.10985488299350257,0.09597881031549792,0.08510868451150863,0.08210273763749328,0
2014-03-12,0.013069303985077552,0.01601260171906072,0.01788770607441278,0.016382705772789476,0.01660834751901289,0.00710918383161796,0.01628648235095068,0.06607769527078099,0.01589625041887238,0.013992572972945733,0.014492139995187194,0.014470947856073413,0.013953328510106491,0.0011477436809417263,0.0011477436809417263,0.0007783639762242167,0.012635721001286801,0.018173463882702714,0.014775253036498529,0.008802752554219029,0.02010956309868256,0.014039881030917899,0.013362964042139103,0.016988667619562605,0.01484913558435088,0.018426205243887626,0.012709603549139152,1
2014-03-13,0.009559729138241435,-0.010137892591245555,-0.008567580738675577,-0.010356046527631523,-0.01054548711372768,0.004833537960008738,-0.010217306072071825,-0.031098942647159022,-0.010049689425372928,-0.008925212646221684,-0.00916849993459672,-0.00916849993459672,-0.008955958861331562,1.8632602438321761,1.8632602438321761,-0.0005058847166721225,-0.008058401319394552,-0.008623766810322156,-0.009416813987816736,0.006569575504834835,-0.009535564408425751,-0.008933503040145268,0.009603027740222148,-0.010799007970299394,-0.009440595301877209,-0.03678212953448865,-0.008082182633455023,1
2014-03-14,0.009409979272907765,0.0046639300163235356,-0.024292062306415178,0.00475718999131946,0.004848918103234245,0.005623510566489132,0.004676294832344971,0.018149170880732132,0.004605594899378374,0.004139831273426186,0.004239879596335218,0.004239879596335218,0.0041776520392807015,0.00033666628630379947,0.00033666628630379947,-0.0014002188349176992,0.003744007209417381,-0.024217825699889672,0.004370604701640087,0.0069855131509151125,-0.026639965038025286,0.004135348899720459,0.00715030426537,0.004995129482772248,0.004368531990549541,0.01670365636513537,0.0037419344983268344,0
2014-03-17,0.005397780825355136,-0.03070925539845768,0.012939583148553448,-0.03130806036458044,-0.031799598291448405,0.0025953392854862756,-0.031307589835487384,-0.10736657950592622,-0.030753669283790235,-0.027338124518110175,-0.027895490057660337,-0.027895490057660337,-0.02772594507030033,1.8521110014147082,1.8521110014147082,1.585399984538327e-05,-0.02482295983919301,0.01295097962456678,-0.02893155847766644,0.003937565453381975,0.014257320453197306,-0.027266083223449863,0.008642133080790315,-0.032917069846180945,-0.02880847120770751,-0.0008702581935424644,-0.024699872569234074,1
2014-03-18,0.007515561587287056,0.013666038389077687,-0.0014162457553241828,0.013902700215195105,0.014101122874231245,0.005442413158285531,0.013843425510459724,0.046360226011886024,0.013695630370271049,0.012192389156673672,0.012404376674036929,0.012404376674036929,0.012427997320156797,0.000985297175980726,0.000985297175980726,-9.114637359097788e-05,0.011132324146689349,-0.0014164298778070108,0.012950663382847828,0.0064813435034589695,-0.0015604963952813933,0.012145714645370802,0.006417755383625878,0.014656041740111337,0.012837702503952858,0.03278785901988371,0.011019363267794378,1
2014-03-19,0.007040933150647022,0.029924041289485472,0.061925070631208126,0.0303438501456591,0.030770957071229815,0.005908121929661836,0.030311324223677532,0.18687016997532674,0.030182247420777398,0.02669533652842926,0.027144619831051382,0.027144619831051382,0.027346065652403856,0.0021512650032236014,0.0021512650032236014,0.0011050837592199159,0.024530900973722534,0.06150824503017865,0.02848217246018389,0.006942423069426162,0.0678062642019903,0.026564924067290253,0.0097643186588946,0.032040956397459415,0.02808968491099806,0.04951862500324462,0.0241384134245367,0
2014-03-20,0.0057115559940835725,0.022532343008582027,0.008025384226847392,0.02286619751159116,0.023111142329916987,0.0050444417323817214,0.02300559085257874,0.044505115401879444,0.022617309672887047,0.020114728291305842,0.020347628336240993,0.020347628336240993,0.020701290861724456,0.0016178333629093267,0.0016178333629093267,0.00011184097017746808,0.018627562913208672,0.008104440368297113,0.0215807928705853,0.006029514693191684,0.008974610075112322,0.020005228460599794,0.0047381040695843035,0.02412129673321789,0.021168066775841262,0.0033533808035886253,0.01821483681846463,1
2014-03-21,0.005051782438700747,0.02427259901249455,0.017274420847667518,0.024559794895012595,0.024862299599471234,0.004810121768364706,0.024332540484941278,0.08784509109908842,0.02426281980524749,0.021710457311116597,0.02194616335763298,0.02194616335763298,0.02241982178402089,0.0017430186546167903,0.0017430186546167903,0.0009516400417901583,0.020252158589317743,0.01721777133571496,0.02341780191055468,0.006533983446502134,0.019042966768734876,0.021582308602462966,0.004676241832069938,0.02602673585919597,0.02286109253795903,-0.11904289433121547,0.019695449216722092,0
2014-03-24,0.0032378164313624502,-0.01876778301936667,-0.15080174339654517,-0.01897792542641135,-0.01916664275287242,0.0024048954564460656,-0.01899773756247566,-0.02650076058265654,-0.018822705094911307,-0.016789784939413636,-0.016906466239035932,-0.016906466239035932,-0.01736505084313207,1.8033960402004725,1.8033960402004725,-0.0021747497351471967,-0.015761904685584065,-0.15204127786781876,-0.018191814262256262,0.00519507440544964,-0.16878025677666242,-0.016688765113620326,-0.007524091685175427,-0.020144648014633015,-0.017714738437960818,-0.3440346357381742,-0.015284828861288619,1
2014-03-25,-0.0033238700402608012,-0.1552747737937401,-0.33628789320193514,-0.15669111980263342,-0.1585039239294254,-0.0056382699924644175,-0.15539286582146145,-0.491396255091575,-0.15494697565702858,-0.13916506572424794,-0.14010981624685334,-0.14010981624685334,-0.14385309546693484,1.7841000877743616,1.7841000877743616,-0.00016898480168425767,-0.13118765019306988,-0.33531024964284456,-0.151199747708369,-0.0022255132477443373,-0.37160296515044866,-0.13831483288493718,-0.018854194517472056,-0.16726482847693122,-0.1472527309616321,-0.47086425560615347,-0.127240633446333,0
2014-03-26,-0.014188325273988278,-0.3666538831919693,-0.46565521994648806,-0.37106895494820014,-0.37427823071210425,-0.0183714253230034,-0.3746909379633838,-1.4393592487963445,-0.36706029474269763,-0.3288285399664328,-0.3308463115541593,-0.3308463115541593,-0.3391296534703879,1.7596068837681558,1.7596068837681558,-0.03456566755791002,-0.31090202199602235,-0.465132103770501,-0.3578941459163462,-0.014680843654919173,-0.5154734572786269,-0.32680834918663126,-0.024868220096005977,-0.39618057611444957,-0.3491884521941257,-0.5523634776105172,-0.30219632827380183,1
2014-03-27,-0.011225945807114668,-0.36866202972288,-0.43911350177809627,-0.37398475103361584,-0.3804505004031004,-0.01658192605167641,-0.3747331463748003,-2.5504406635889856,-0.3667826504301377,-0.33200025736463856,-0.33685369717715796,-0.33685369717715796,-0.3411122019097339,1.7591589406400723,1.7591589406400723,-0.0012744417369381367,-0.3137659778454145,-0.42536187045032087,-0.36108890500998325,-0.012452606981036785,-0.46552782956235167,-0.32972679588990744,-0.0181892400719027,-0.4008955576549825,-0.35357263049041376,-0.5596147169870659,-0.306249703325845,1
2014-03-28,-0.0009748211147911912,-0.2536505269890279,-0.3701336268838612,-0.2568194718353811,-0.26323339077348173,-0.006762969136732244,-0.26342641770041664,-1.7860163477047364,-0.2616221203325426,-0.22702798255469656,-0.23299681464133615,-0.23299681464133615,-0.23215203561419936,1.7738154163471074,1.7738154163471074,-0.0226872838162131,-0.2138178934478956,-0.35347904119120327,-0.24614822264287722,-0.0017500184484483539,-0.38481275040495055,-0.22511583251767178,-0.010304774200906919,-0.27455475222571296,-0.24222442303073136,-0.5751644680688097,-0.20989409383574972,0
2014-03-31,0.0026998180902141344,-0.23720271739720394,-0.4304472787677405,-0.23971927688883723,-0.24476335166420216,-0.003680768302065207,-0.2506186897106046,-1.6503614811075198,-0.24929178855165585,-0.20982294039739943,-0.21656207476725267,-0.21656207476725267,-0.21351070902441713,1.7787141410375573,1.7787141410375573,-0.016712407326725298,-0.19685563055346797,-0.416734418945469,-0.22663298657312075,0.0016157810010748452,-0.45645359056080537,-0.2076545716304464,-0.0126311885662872,-0.25393396666623774,-0.22415661064658493,-0.5454777093232491,-0.19437925462693212,0
2014-04-01,-0.0035263758072475726,-0.36013362321864234,-0.45045686261307855,-0.3648426781963266,-0.37053172792163613,-0.010406829491625857,-0.377884059973199,-2.48682788274481,-0.37040122614192666,-0.3173196907388048,-0.32801746141916627,-0.32801746141916627,-0.3217726315161902,1.7705730900584289,1.7705730900584289,-0.014524211688719646,-0.29670759968702837,-0.44099376698913645,-0.34149287147356144,-0.004673081462461148,-0.4841714292754894,-0.3134419271668461,-0.01211723016521371,-0.3839135531067282,-0.33912828132019507,-0.5940525514195714,-0.294343009533662,1
2014-04-02,-0.0008012962941783552,-0.35341902010511356,-0.4786912214729563,-0.3571578130664115,-0.36373455958157397,-0.008096346415502054,-0.3639426324857442,-2.4227860221044852,-0.3627294857496885,-0.3105926448833704,-0.32213566726614107,-0.32213566726614107,-0.31425285737221353,1.7742626525683938,1.7742626525683938,-0.0033261268967723634,-0.28951863900813984,-0.4654246832070031,-0.33315597921789036,-0.002158370821748412,-0.51062316963447,-0.30617371722828196,-0.011593639803851419,-0.3752439877948354,-0.3316066475850849,-0.5912878529134703,-0.28796930737533444,1
2014-04-03,0.004390864253105642,-0.291559807178949,-0.39742106995585075,-0.29384510460520225,-0.3009300205836836,-0.0026527358678003488,-0.3021447625116487,-1.976341281055252,-0.3021447625116487,-0.2550664633961112,-0.2666936416806863,-0.2666936416806863,-0.25783700554661537,1.7882935315643653,1.7882935315643653,-0.015621277553371615,-0.236858283951973,-0.37966463364892117,-0.2726107777918794,0.003305520402235418,-0.41506406632626597,-0.2507988225178273,-0.003985315800032474,-0.30739417233310595,-0.2716416784931996,-0.4847941083364296,-0.2358891846532932,0
2014-04-04,0.004891528926596611,-0.2913731245274189,-0.3597148885471609,-0.2955032598007432,-0.30167319065758924,-0.001702187778370834,-0.3121814891663828,-1.950534971490323,-0.3024258176299333,-0.2536531928644747,-0.2654920135673867,-0.2654920135673867,-0.2566390048147712,1.7996350926955138,1.7996350926955138,-0.014427671024975108,-0.23486423386371738,-0.35045179966544987,-0.2703582240718362,0.004518901256184482,-0.3846150944154907,-0.24880410732708205,-0.0013522729553709922,-0.3047936292235779,-0.2692996390154591,-0.48847400935543844,-0.2338056488073403,1
2014-04-07,0.00951080709875296,-0.22503844495925202,-0.3437508898603814,-0.2274345588760906,-0.2316643644277287,0.003459718125558786,-0.23462022923328085,-1.485657510521964,-0.23447163797309659,-0.1947796002451799,-0.20444570406693563,-0.20444570406693563,-0.1975505776586974,1.815278530201849,1.815278530201849,-0.0080227250001913,-0.1799161658140375,-0.332710837866414,-0.20710978441290237,0.010112250927343469,-0.36622305132923827,-0.1905846642677894,0.00018870285681593657,-0.23315264900174662,-0.20595903040288177,-0.5080602475676832,-0.17876541180401692,1
2014-04-08,0.009059073485170321,-0.24024556226627497,-0.3904039138625781,-0.24404537268726795,-0.24749123247052382,0.0032799669124553565,-0.2520125940187147,-1.5769199684255018,-0.24444276090031875,-0.2084637811581549,-0.21886040793951167,-0.21886040793951167,-0.21211393790516647,1.821294677831557,1.821294677831557,-0.004527518006180342,-0.19226006040715388,-0.38064588444180847,-0.2212314980971464,0.010862450662695866,-0.4178393223014562,-0.2035069547717044,-0.0025987589888497586,-0.2484834350092584,-0.21951199731926585,-0.6466337593442009,-0.19054055962927333,0
